score_type,parent_region_id,permutation_index,null_estimate,permutation_seed
absolute_loading,477,275,-0.029074327922596496,1051
absolute_loading,477,276,0.03447939032966269,1051
absolute_loading,477,277,0.0554407990927251,1051
absolute_loading,477,278,0.010037439970986635,1051
absolute_loading,477,279,0.019443282581512997,1051
absolute_loading,477,280,0.05330150029674232,1051
absolute_loading,477,281,0.025803576194390273,1051
absolute_loading,477,282,0.03238178091742914,1051
absolute_loading,477,283,0.05403402042708467,1051
absolute_loading,477,284,-0.015523494883232052,1051
absolute_loading,477,285,0.02368189328055288,1051
absolute_loading,477,286,-0.01475705157850209,1051
absolute_loading,477,287,0.029437931263284124,1051
absolute_loading,477,288,-0.008696983177551597,1051
absolute_loading,477,289,0.0058813260655645565,1051
absolute_loading,477,290,-0.032780737780004475,1051
absolute_loading,477,291,0.0348531856552168,1051
absolute_loading,477,292,0.008626684425453633,1051
absolute_loading,477,293,-0.00781699593197202,1051
absolute_loading,477,294,0.0015184990587351775,1051
absolute_loading,477,295,0.038739749727865744,1051
absolute_loading,477,296,-0.01588861619814573,1051
absolute_loading,477,297,-0.013063646484757373,1051
absolute_loading,477,298,0.0006374724492589079,1051
absolute_loading,477,299,0.016084630920215854,1051
absolute_loading,477,300,0.02930431178737025,1051
absolute_loading,477,301,-0.001681290649226123,1051
absolute_loading,477,302,0.03498682036502992,1051
absolute_loading,477,303,-0.021860527376618855,1051
absolute_loading,477,304,0.058466347407352126,1051
absolute_loading,477,305,0.034399202293370505,1051
absolute_loading,477,306,-0.010616455133803125,1051
absolute_loading,477,307,-0.028988858637445623,1051
absolute_loading,477,308,-0.030828585458052993,1051
absolute_loading,477,309,-0.025354127645248057,1051
absolute_loading,477,310,-0.002431339362043497,1051
absolute_loading,477,311,-0.03626444970166521,1051
absolute_loading,477,312,0.040947540648629245,1051
absolute_loading,477,313,0.005277840152535662,1051
absolute_loading,477,314,0.02360483562310224,1051
absolute_loading,477,315,0.050831275342283155,1051
absolute_loading,477,316,0.016154120128535798,1051
absolute_loading,477,317,-0.02542896514862557,1051
absolute_loading,477,318,0.07157034945799733,1051
absolute_loading,477,319,0.0005443707891546203,1051
absolute_loading,477,320,-0.022741723485966845,1051
absolute_loading,477,321,0.02690964669675886,1051
absolute_loading,477,322,-0.02839219976944143,1051
absolute_loading,477,323,-0.03975488586883915,1051
absolute_loading,477,324,0.010616037670135539,1051
absolute_loading,477,325,0.049989607762035274,1051
absolute_loading,477,326,0.01155576878764991,1051
absolute_loading,477,327,-0.0004638708635968601,1051
absolute_loading,477,328,0.060733845998012764,1051
absolute_loading,477,329,-0.07230921250466579,1051
absolute_loading,477,330,0.0025772807085302353,1051
absolute_loading,477,331,0.016714398910893127,1051
absolute_loading,477,332,-0.053136159042754344,1051
absolute_loading,477,333,-0.013149135337915258,1051
absolute_loading,477,334,0.010298662008563093,1051
absolute_loading,477,335,-0.0060585261888374325,1051
absolute_loading,477,336,-0.018904975378963743,1051
absolute_loading,477,337,0.013127958699264934,1051
absolute_loading,477,338,-2.7778919231255275e-6,1051
absolute_loading,477,339,0.05946516153905158,1051
absolute_loading,477,340,0.03276107878225953,1051
absolute_loading,477,341,0.0179607613905422,1051
absolute_loading,477,342,-0.03296992431997655,1051
absolute_loading,477,343,-0.05023306917381808,1051
absolute_loading,477,344,-0.00945323679428376,1051
absolute_loading,477,345,-0.007730346589618243,1051
absolute_loading,477,346,-0.0034946123853185477,1051
absolute_loading,477,347,0.006297389915708654,1051
absolute_loading,477,348,0.011650387066175964,1051
absolute_loading,477,349,0.028808515348313968,1051
absolute_loading,477,350,-0.004562519065118959,1051
absolute_loading,477,351,-0.06593182141110998,1051
absolute_loading,477,352,-0.05587506244263072,1051
absolute_loading,477,353,-0.01218546231882348,1051
absolute_loading,477,354,-0.02460071215334347,1051
absolute_loading,477,355,-0.01792803418826263,1051
absolute_loading,477,356,0.04386353513159936,1051
absolute_loading,477,357,0.07979390695013594,1051
absolute_loading,477,358,0.030056978265981114,1051
absolute_loading,477,359,0.00627499962277018,1051
absolute_loading,477,360,-0.022717051373287857,1051
absolute_loading,477,361,0.03596254745493293,1051
absolute_loading,477,362,0.04558537489940726,1051
absolute_loading,477,363,-0.055151957857404656,1051
absolute_loading,477,364,0.04187745503740559,1051
absolute_loading,477,365,-0.020395559115810365,1051
absolute_loading,477,366,0.00853007085952356,1051
absolute_loading,477,367,0.040102785893749396,1051
absolute_loading,477,368,0.04190107426264109,1051
absolute_loading,477,369,-0.02241602280919361,1051
absolute_loading,477,370,-0.016488452669550423,1051
absolute_loading,477,371,0.008456364031204507,1051
absolute_loading,477,372,0.0383169507044474,1051
absolute_loading,477,373,0.021361626144884405,1051
absolute_loading,477,374,0.005143740522782406,1051
absolute_loading,477,375,-0.006253119637156543,1051
absolute_loading,477,376,0.005560828529040978,1051
absolute_loading,477,377,0.013321377003497394,1051
absolute_loading,477,378,0.022425281317637876,1051
absolute_loading,477,379,0.06924462363673604,1051
absolute_loading,477,380,0.013759648865894864,1051
absolute_loading,477,381,0.027656483515054106,1051
absolute_loading,477,382,0.021627821029514157,1051
absolute_loading,477,383,-0.007374680629239091,1051
absolute_loading,477,384,-0.023503334453697032,1051
absolute_loading,477,385,0.004194652608148736,1051
absolute_loading,477,386,0.0048649118898848,1051
absolute_loading,477,387,-0.028624150130947667,1051
absolute_loading,477,388,0.0015413371291796618,1051
absolute_loading,477,389,0.026928181954416944,1051
absolute_loading,477,390,0.001983044580704492,1051
absolute_loading,477,391,-0.06701899676668893,1051
absolute_loading,477,392,-0.04309834639304626,1051
absolute_loading,477,393,-0.02968483332600561,1051
absolute_loading,477,394,-0.027434655568858823,1051
absolute_loading,477,395,-0.04052926907083359,1051
absolute_loading,477,396,-0.010892634584967692,1051
absolute_loading,477,397,-0.0025382017965480536,1051
absolute_loading,477,398,-0.033759881387067314,1051
absolute_loading,477,399,-0.010739509448100528,1051
absolute_loading,477,400,-0.04842500108075392,1051
absolute_loading,477,401,-0.02520236079705941,1051
absolute_loading,477,402,-0.026685956608306142,1051
absolute_loading,477,403,0.01025385397158274,1051
absolute_loading,477,404,-0.04459019045644541,1051
absolute_loading,477,405,0.06824131543981746,1051
absolute_loading,477,406,-0.032823826176770286,1051
absolute_loading,477,407,0.021045526869025975,1051
absolute_loading,477,408,-0.014904919618795708,1051
absolute_loading,477,409,-0.014664375502358879,1051
absolute_loading,477,410,0.01332630004116438,1051
absolute_loading,477,411,-0.05646838912695034,1051
absolute_loading,477,412,-0.010150202094674205,1051
absolute_loading,477,413,0.04967357908804178,1051
absolute_loading,477,414,-0.006858999436982238,1051
absolute_loading,477,415,-0.02842921978580903,1051
absolute_loading,477,416,-0.006449261444434883,1051
absolute_loading,477,417,-0.05524500057217905,1051
absolute_loading,477,418,-0.0005848178803420055,1051
absolute_loading,477,419,-0.02577616804675038,1051
absolute_loading,477,420,0.0013739230078982443,1051
absolute_loading,477,421,-0.05967219168675907,1051
absolute_loading,477,422,-0.00036312545714925357,1051
absolute_loading,477,423,-0.024156081800739825,1051
absolute_loading,477,424,0.00099547077738778,1051
absolute_loading,477,425,-0.038105388121253844,1051
absolute_loading,477,426,-0.01858331453979861,1051
absolute_loading,477,427,-0.011182097819455285,1051
absolute_loading,477,428,0.07391137115563433,1051
absolute_loading,477,429,0.004059953224087283,1051
absolute_loading,477,430,-0.030593280412778714,1051
absolute_loading,477,431,-0.002740124635344637,1051
absolute_loading,477,432,0.033873956279241745,1051
absolute_loading,477,433,-0.012096150248002603,1051
absolute_loading,477,434,-0.04799369624075089,1051
absolute_loading,477,435,0.0007595320055212933,1051
absolute_loading,477,436,0.0029491059848171294,1051
absolute_loading,477,437,0.03839200624609335,1051
absolute_loading,477,438,-0.03413321919833146,1051
absolute_loading,477,439,0.054594472760539546,1051
absolute_loading,477,440,-0.014674441169479769,1051
absolute_loading,477,441,0.03289434593589043,1051
absolute_loading,477,442,-0.02337900013821188,1051
absolute_loading,477,443,-0.055575434518177196,1051
absolute_loading,477,444,-0.02758958504630049,1051
absolute_loading,477,445,0.005485290483868687,1051
absolute_loading,477,446,0.016153535512442627,1051
absolute_loading,477,447,-0.021811937530817314,1051
absolute_loading,477,448,-0.012548918309700778,1051
absolute_loading,477,449,0.02683947901320112,1051
absolute_loading,477,450,-0.04721627685255873,1051
absolute_loading,477,451,-0.026945838701407602,1051
absolute_loading,477,452,0.004281430824810125,1051
absolute_loading,477,453,0.06074262956476843,1051
absolute_loading,477,454,0.07448815435438771,1051
absolute_loading,477,455,-0.014534360269377832,1051
absolute_loading,477,456,-0.04451648268798115,1051
absolute_loading,477,457,0.024891095973674195,1051
absolute_loading,477,458,0.009494315487393774,1051
absolute_loading,477,459,0.03317946923529588,1051
absolute_loading,477,460,-0.017906407588666955,1051
absolute_loading,477,461,-0.013839064141412038,1051
absolute_loading,477,462,-0.05795031862215156,1051
absolute_loading,477,463,-0.024441264654784387,1051
absolute_loading,477,464,-0.022642950429006516,1051
absolute_loading,477,465,-0.025666315621558296,1051
absolute_loading,477,466,0.017312431992861334,1051
absolute_loading,477,467,-0.01840870680298459,1051
absolute_loading,477,468,0.034271370134964396,1051
absolute_loading,477,469,-0.023388199817405496,1051
absolute_loading,477,470,0.019603590063101885,1051
absolute_loading,477,471,-0.01415046729613676,1051
absolute_loading,477,472,0.024024338489824958,1051
absolute_loading,477,473,-0.012758606593214782,1051
absolute_loading,477,474,-0.0254837778748889,1051
absolute_loading,477,475,0.03548170430434691,1051
absolute_loading,477,476,-0.02518831833746963,1051
absolute_loading,477,477,-0.004872356960860383,1051
absolute_loading,477,478,0.006325370537373937,1051
absolute_loading,477,479,0.02868031615611778,1051
absolute_loading,477,480,0.0024518212072705057,1051
absolute_loading,477,481,-0.0007332184641188319,1051
absolute_loading,477,482,-0.031642069188844775,1051
absolute_loading,477,483,0.0004664202237583296,1051
absolute_loading,477,484,-0.026198017698608734,1051
absolute_loading,477,485,-0.03182513906823774,1051
absolute_loading,477,486,0.016384729283993926,1051
absolute_loading,477,487,-0.026491480611965854,1051
absolute_loading,477,488,0.08013779171413536,1051
absolute_loading,477,489,-0.01568917241395791,1051
absolute_loading,477,490,-0.013605323025216014,1051
absolute_loading,477,491,-0.005265061499698433,1051
absolute_loading,477,492,-0.012153993709022676,1051
absolute_loading,477,493,-0.030659520436475737,1051
absolute_loading,477,494,-0.001162546918842316,1051
absolute_loading,477,495,0.0024592616064038684,1051
absolute_loading,477,496,-0.011349475719649116,1051
absolute_loading,477,497,-0.05959849396007987,1051
absolute_loading,477,498,0.003488175340612971,1051
absolute_loading,477,499,0.00705858536434124,1051
absolute_loading,477,500,-0.011576373040487963,1051
absolute_loading,477,501,0.022579818208235954,1051
absolute_loading,477,502,-0.046369970776711344,1051
absolute_loading,477,503,0.012215616595156065,1051
absolute_loading,477,504,-0.060202598733070635,1051
absolute_loading,477,505,0.01943836840891033,1051
absolute_loading,477,506,0.0004194074159202144,1051
absolute_loading,477,507,-0.0014500155331261054,1051
absolute_loading,477,508,0.004858194688052564,1051
absolute_loading,477,509,0.05751320873289894,1051
absolute_loading,477,510,0.030380938967958248,1051
absolute_loading,477,511,0.012025029203154881,1051
absolute_loading,477,512,0.04734866687684089,1051
absolute_loading,477,513,0.02348536783297377,1051
absolute_loading,477,514,0.006031158047775423,1051
absolute_loading,477,515,0.010075434514862478,1051
absolute_loading,477,516,-0.04101114227692651,1051
absolute_loading,477,517,0.05622915659074908,1051
absolute_loading,477,518,-0.034464248739451614,1051
absolute_loading,477,519,-0.0018086890887668836,1051
absolute_loading,477,520,0.02186872743809526,1051
absolute_loading,477,521,-0.006363090881572597,1051
absolute_loading,477,522,-0.039721728283101956,1051
absolute_loading,477,523,-0.003996711131250215,1051
absolute_loading,477,524,0.0003062532694056607,1051
absolute_loading,477,525,-0.0018853736418561853,1051
absolute_loading,477,526,0.019308083095169883,1051
absolute_loading,477,527,0.01796947985714537,1051
absolute_loading,477,528,0.019339413276954407,1051
absolute_loading,477,529,-0.028180350729971528,1051
absolute_loading,477,530,0.02726817760700637,1051
absolute_loading,477,531,-0.031092682359267,1051
absolute_loading,477,532,-0.026734313869242146,1051
absolute_loading,477,533,0.05340614252929037,1051
absolute_loading,477,534,-0.03315535397033482,1051
absolute_loading,477,535,0.06460502077824724,1051
absolute_loading,477,536,0.015588039579947066,1051
absolute_loading,477,537,0.002333008220686449,1051
absolute_loading,477,538,0.03173486793289897,1051
absolute_loading,477,539,0.0036630678405093916,1051
absolute_loading,477,540,-0.028057332666348637,1051
absolute_loading,477,541,-0.0061193560910652554,1051
absolute_loading,477,542,-0.0011220701572681054,1051
absolute_loading,477,543,0.02414859980017117,1051
absolute_loading,477,544,-0.04587495485864916,1051
absolute_loading,477,545,0.010684460572197928,1051
absolute_loading,477,546,0.01625908127036084,1051
absolute_loading,477,547,0.00850580097163166,1051
absolute_loading,477,548,-0.02559242734260728,1051
absolute_loading,477,549,-0.026103730381154745,1051
absolute_loading,477,550,-0.018156777634174868,1051
absolute_loading,477,551,-0.0358720492045123,1051
absolute_loading,477,552,0.026948956986268126,1051
absolute_loading,477,553,0.03967850629384479,1051
absolute_loading,477,554,0.017970648758244796,1051
absolute_loading,477,555,-0.05830742886627274,1051
absolute_loading,477,556,-0.0029030025009475894,1051
absolute_loading,477,557,0.0184058348645009,1051
absolute_loading,477,558,-0.035112881519982465,1051
absolute_loading,477,559,-0.039929912260161765,1051
absolute_loading,477,560,-0.09354531410703994,1051
absolute_loading,477,561,-0.015332134407579386,1051
absolute_loading,477,562,0.015559153697897975,1051
absolute_loading,477,563,0.012366951327131392,1051
absolute_loading,477,564,-0.06382352105295422,1051
absolute_loading,477,565,0.058929358354735756,1051
absolute_loading,477,566,-0.003056504986746812,1051
absolute_loading,477,567,0.030308078028350786,1051
absolute_loading,477,568,0.0022830495818964456,1051
absolute_loading,477,569,0.035486688830823496,1051
absolute_loading,477,570,-0.021639872159182054,1051
absolute_loading,477,571,0.005742674229159376,1051
absolute_loading,477,572,-0.002226485226651708,1051
absolute_loading,477,573,0.000034170280905992945,1051
absolute_loading,477,574,-0.03528750015664337,1051
absolute_loading,477,575,0.009019533225450597,1051
absolute_loading,477,576,0.04282299593466651,1051
absolute_loading,477,577,0.06372309543390418,1051
absolute_loading,477,578,0.004877890144042518,1051
absolute_loading,477,579,0.005924488481634752,1051
absolute_loading,477,580,-0.018199770550068172,1051
absolute_loading,477,581,0.034161434694266725,1051
absolute_loading,477,582,0.031939794172980165,1051
absolute_loading,477,583,-0.02306469258674942,1051
absolute_loading,477,584,-0.03681710819614897,1051
absolute_loading,477,585,0.024466288241370173,1051
absolute_loading,477,586,-0.050434985746213766,1051
absolute_loading,477,587,0.0055175144129981125,1051
absolute_loading,477,588,-0.007282015305961234,1051
absolute_loading,477,589,-0.027114729777309946,1051
