dandiset_id,dandiset_version,dandiset_doi,manifest_url,retrieved_at_utc,asset_id,path,content_size_bytes,dandi_etag,sha256,encoding_format,date_modified,date_published,s3_url,asset_kind,subject_id,session_start_time,recording_day,sex,genotype,species,age,n_probes,_nwb_path,ecephys_session_id,behavior_session_id,date_of_acquisition,session_number,companion_sex,companion_genotype,project_code,age_in_days,companion_unit_count,companion_channel_count,novel_image_id,has_lfp,companion_session_metadata_source,n_expected_subject_lfp_assets,n_subject_lfp_assets,subject_lfp_count_agrees,subject_lfp_availability_agrees,behavior_block,block_order,is_primary_gating_block,response_probability,n_responses,n_go_trials,false_alarm_probability,n_false_alarms,n_catch_trials,dprime,is_technically_valid,is_good_session
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,451409f6-610a-4f97-9bba-b8ae1af47554,sub-633232/sub-633232_ses-20221108T230110.nwb,1705826295,caffa42c1b288b97f378f5540923027d-26,c0988ed8af3b21e14de6f98ee2eb9b63ffbc0e4774776855d4f367bda6cdbe76,application/x-nwb,2024-06-08T04:08:01.247896-07:00,2026-08-25T22:33:03.803973+00:00,https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,session_nwb,633232,2022-11-08T23:01:10.028000Z,EPHYS_2,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,Mus musculus - House mouse,P186D,6,https://dandiarchive.s3.amazonaws.com/blobs/4cb/2ca/4cb2cabe-f8a3-4e7e-9065-718d65e5ea3f,1224635971,1224702301,2022-11-08 15:01:10.028000,2,F,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,186,1933,1920,im114_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,24,24,true,true,engaged_2_late,4,false,0.024390243902439025,1,41,0.08695652173913043,2,23,-0.5445815296760934,true,false
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,c3b00af5-9e3e-4bc4-a924-558cb21b0bf6,sub-623786/sub-623786_ses-20220915T202517.nwb,1960462579,e8c0a6fd8c0095612c8c21278a3639f2-30,2e58f82d28dcf614abeb0355624c9f3d9a48c7102ac56c88b260ae688f75dfa0,application/x-nwb,2024-06-08T02:22:13.553659-07:00,2026-08-25T22:33:02.870259+00:00,https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,session_nwb,623786,2022-09-15T20:25:17.717000Z,EPHYS_4,Male,wt/wt,Mus musculus - House mouse,P199D,6,https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,1211232400,1211302753,2022-09-15 13:25:17.717000,4,M,wt/wt,DynamicGating,199,2351,2304,im087_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,24,24,true,true,engaged_1,1,true,0.6585365853658537,27,41,0.038461538461538464,1,26,1.9914277391567106,true,false
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,c3b00af5-9e3e-4bc4-a924-558cb21b0bf6,sub-623786/sub-623786_ses-20220915T202517.nwb,1960462579,e8c0a6fd8c0095612c8c21278a3639f2-30,2e58f82d28dcf614abeb0355624c9f3d9a48c7102ac56c88b260ae688f75dfa0,application/x-nwb,2024-06-08T02:22:13.553659-07:00,2026-08-25T22:33:02.870259+00:00,https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,session_nwb,623786,2022-09-15T20:25:17.717000Z,EPHYS_4,Male,wt/wt,Mus musculus - House mouse,P199D,6,https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,1211232400,1211302753,2022-09-15 13:25:17.717000,4,M,wt/wt,DynamicGating,199,2351,2304,im087_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,24,24,true,true,no_reward_late,2,true,0.15789473684210525,6,38,0.0,0,24,1.0863273445301214,true,false
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,c3b00af5-9e3e-4bc4-a924-558cb21b0bf6,sub-623786/sub-623786_ses-20220915T202517.nwb,1960462579,e8c0a6fd8c0095612c8c21278a3639f2-30,2e58f82d28dcf614abeb0355624c9f3d9a48c7102ac56c88b260ae688f75dfa0,application/x-nwb,2024-06-08T02:22:13.553659-07:00,2026-08-25T22:33:02.870259+00:00,https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,session_nwb,623786,2022-09-15T20:25:17.717000Z,EPHYS_4,Male,wt/wt,Mus musculus - House mouse,P199D,6,https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,1211232400,1211302753,2022-09-15 13:25:17.717000,4,M,wt/wt,DynamicGating,199,2351,2304,im087_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,24,24,true,true,engaged_2_early,3,true,0.4888888888888889,22,45,0.15384615384615385,4,26,0.9401722347472992,true,false
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,c3b00af5-9e3e-4bc4-a924-558cb21b0bf6,sub-623786/sub-623786_ses-20220915T202517.nwb,1960462579,e8c0a6fd8c0095612c8c21278a3639f2-30,2e58f82d28dcf614abeb0355624c9f3d9a48c7102ac56c88b260ae688f75dfa0,application/x-nwb,2024-06-08T02:22:13.553659-07:00,2026-08-25T22:33:02.870259+00:00,https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,session_nwb,623786,2022-09-15T20:25:17.717000Z,EPHYS_4,Male,wt/wt,Mus musculus - House mouse,P199D,6,https://dandiarchive.s3.amazonaws.com/blobs/4d3/55e/4d355e88-34ef-43e9-ba82-b9496b312da3,1211232400,1211302753,2022-09-15 13:25:17.717000,4,M,wt/wt,DynamicGating,199,2351,2304,im087_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,24,24,true,true,engaged_2_late,4,false,0.84,21,25,0.5,8,16,0.9420757749957757,true,false
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,1f71b720-272a-4b4d-88a7-00968533631f,sub-615047/sub-615047_ses-20220711T224005.nwb,2362736594,fa5c30519c403b71d48cf7a1de44e5f7-36,584351d27ab798f0f3e1c09ba3a65b644830ad94b9b3868927a1413adae155f4,application/x-nwb,2024-06-07T22:10:04.094826-07:00,2026-08-25T22:33:00.469561+00:00,https://dandiarchive.s3.amazonaws.com/blobs/4d8/ee0/4d8ee03a-8ed6-46af-baef-48bcdc3bda86,session_nwb,615047,2022-07-11T22:40:05.549000Z,EPHYS_1,Male,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,Mus musculus - House mouse,P205D,6,https://dandiarchive.s3.amazonaws.com/blobs/4d8/ee0/4d8ee03a-8ed6-46af-baef-48bcdc3bda86,1190892228,1190940684,2022-07-11 15:40:05.549000,1,M,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating_DEV,205,2358,1920,im104_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,24,24,true,true,engaged_1,1,true,0.5319148936170213,25,47,0.1875,3,16,0.8992045010654928,true,false
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,1f71b720-272a-4b4d-88a7-00968533631f,sub-615047/sub-615047_ses-20220711T224005.nwb,2362736594,fa5c30519c403b71d48cf7a1de44e5f7-36,584351d27ab798f0f3e1c09ba3a65b644830ad94b9b3868927a1413adae155f4,application/x-nwb,2024-06-07T22:10:04.094826-07:00,2026-08-25T22:33:00.469561+00:00,https://dandiarchive.s3.amazonaws.com/blobs/4d8/ee0/4d8ee03a-8ed6-46af-baef-48bcdc3bda86,session_nwb,615047,2022-07-11T22:40:05.549000Z,EPHYS_1,Male,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,Mus musculus - House mouse,P205D,6,https://dandiarchive.s3.amazonaws.com/blobs/4d8/ee0/4d8ee03a-8ed6-46af-baef-48bcdc3bda86,1190892228,1190940684,2022-07-11 15:40:05.549000,1,M,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating_DEV,205,2358,1920,im104_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,24,24,true,true,no_reward_late,2,true,0.04081632653061224,2,49,0.0,0,14,0.189061008864442,true,false
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,1f71b720-272a-4b4d-88a7-00968533631f,sub-615047/sub-615047_ses-20220711T224005.nwb,2362736594,fa5c30519c403b71d48cf7a1de44e5f7-36,584351d27ab798f0f3e1c09ba3a65b644830ad94b9b3868927a1413adae155f4,application/x-nwb,2024-06-07T22:10:04.094826-07:00,2026-08-25T22:33:00.469561+00:00,https://dandiarchive.s3.amazonaws.com/blobs/4d8/ee0/4d8ee03a-8ed6-46af-baef-48bcdc3bda86,session_nwb,615047,2022-07-11T22:40:05.549000Z,EPHYS_1,Male,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,Mus musculus - House mouse,P205D,6,https://dandiarchive.s3.amazonaws.com/blobs/4d8/ee0/4d8ee03a-8ed6-46af-baef-48bcdc3bda86,1190892228,1190940684,2022-07-11 15:40:05.549000,1,M,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating_DEV,205,2358,1920,im104_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,24,24,true,true,engaged_2_early,3,true,0.6363636363636364,35,55,0.05263157894736842,1,19,1.7818079202629784,true,false
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,1f71b720-272a-4b4d-88a7-00968533631f,sub-615047/sub-615047_ses-20220711T224005.nwb,2362736594,fa5c30519c403b71d48cf7a1de44e5f7-36,584351d27ab798f0f3e1c09ba3a65b644830ad94b9b3868927a1413adae155f4,application/x-nwb,2024-06-07T22:10:04.094826-07:00,2026-08-25T22:33:00.469561+00:00,https://dandiarchive.s3.amazonaws.com/blobs/4d8/ee0/4d8ee03a-8ed6-46af-baef-48bcdc3bda86,session_nwb,615047,2022-07-11T22:40:05.549000Z,EPHYS_1,Male,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,Mus musculus - House mouse,P205D,6,https://dandiarchive.s3.amazonaws.com/blobs/4d8/ee0/4d8ee03a-8ed6-46af-baef-48bcdc3bda86,1190892228,1190940684,2022-07-11 15:40:05.549000,1,M,Vip-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating_DEV,205,2358,1920,im104_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,24,24,true,true,engaged_2_late,4,false,0.6470588235294118,22,34,0.08333333333333333,1,12,1.564486059107494,true,false
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,eb25c0f0-5999-441c-88bf-00fce3f3a310,sub-637488/sub-637488_ses-20221209T060640.nwb,1961986834,f081e424edc45f9e3a4ad27e3334d933-30,3d555e1a5124bcfe7707c40ec91c19bbec8100b12f3c273c98d59073ad17b37c,application/x-nwb,2024-06-08T05:43:21.242140-07:00,2026-08-25T22:33:04.678600+00:00,https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,session_nwb,637488,2022-12-09T06:06:40.453000Z,EPHYS_4,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,Mus musculus - House mouse,P183D,6,https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,1231476077,1231513402,2022-12-08 22:06:40.453000,4,F,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,183,2500,0,im087_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,24,24,true,true,engaged_1,1,true,0.36,18,50,0.030303030303030304,1,33,1.3536500700999359,true,false
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,eb25c0f0-5999-441c-88bf-00fce3f3a310,sub-637488/sub-637488_ses-20221209T060640.nwb,1961986834,f081e424edc45f9e3a4ad27e3334d933-30,3d555e1a5124bcfe7707c40ec91c19bbec8100b12f3c273c98d59073ad17b37c,application/x-nwb,2024-06-08T05:43:21.242140-07:00,2026-08-25T22:33:04.678600+00:00,https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,session_nwb,637488,2022-12-09T06:06:40.453000Z,EPHYS_4,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,Mus musculus - House mouse,P183D,6,https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,1231476077,1231513402,2022-12-08 22:06:40.453000,4,F,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,183,2500,0,im087_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,24,24,true,true,no_reward_late,2,true,0.12195121951219512,5,41,0.037037037037037035,1,27,0.489268694890324,true,false
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,eb25c0f0-5999-441c-88bf-00fce3f3a310,sub-637488/sub-637488_ses-20221209T060640.nwb,1961986834,f081e424edc45f9e3a4ad27e3334d933-30,3d555e1a5124bcfe7707c40ec91c19bbec8100b12f3c273c98d59073ad17b37c,application/x-nwb,2024-06-08T05:43:21.242140-07:00,2026-08-25T22:33:04.678600+00:00,https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,session_nwb,637488,2022-12-09T06:06:40.453000Z,EPHYS_4,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,Mus musculus - House mouse,P183D,6,https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,1231476077,1231513402,2022-12-08 22:06:40.453000,4,F,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,183,2500,0,im087_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,24,24,true,true,engaged_2_early,3,true,0.36363636363636365,20,55,0.06060606060606061,2,33,1.1077224594159274,true,false
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,eb25c0f0-5999-441c-88bf-00fce3f3a310,sub-637488/sub-637488_ses-20221209T060640.nwb,1961986834,f081e424edc45f9e3a4ad27e3334d933-30,3d555e1a5124bcfe7707c40ec91c19bbec8100b12f3c273c98d59073ad17b37c,application/x-nwb,2024-06-08T05:43:21.242140-07:00,2026-08-25T22:33:04.678600+00:00,https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,session_nwb,637488,2022-12-09T06:06:40.453000Z,EPHYS_4,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,Mus musculus - House mouse,P183D,6,https://dandiarchive.s3.amazonaws.com/blobs/548/45e/54845e01-187e-4d6b-858a-071e0675a0de,1231476077,1231513402,2022-12-08 22:06:40.453000,4,F,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,183,2500,0,im087_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,24,24,true,true,engaged_2_late,4,false,0.023809523809523808,1,42,0.0,0,25,0.2564842622210173,true,false
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,3a34f9d9-5781-429d-91dc-ded04c395191,sub-636740/sub-636740_ses-20221116T225638.nwb,1694699762,2c375916aa1f935348d84adec3a1df90-26,022471dac8714a8b79a27d54034c0bebfa0386dcfb3dbea48016f6e25980a6ff,application/x-nwb,2024-06-08T04:42:45.693684-07:00,2026-08-25T22:33:04.087202+00:00,https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,session_nwb,636740,2022-11-16T22:56:38.376000Z,EPHYS_3,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,Mus musculus - House mouse,P166D,6,https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,1226528572,1226563618,2022-11-16 14:56:38.376000,3,F,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,166,1629,2304,im005_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,24,24,true,true,engaged_1,1,true,0.7446808510638298,35,47,0.1,3,30,1.8532935061978462,true,true
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,3a34f9d9-5781-429d-91dc-ded04c395191,sub-636740/sub-636740_ses-20221116T225638.nwb,1694699762,2c375916aa1f935348d84adec3a1df90-26,022471dac8714a8b79a27d54034c0bebfa0386dcfb3dbea48016f6e25980a6ff,application/x-nwb,2024-06-08T04:42:45.693684-07:00,2026-08-25T22:33:04.087202+00:00,https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,session_nwb,636740,2022-11-16T22:56:38.376000Z,EPHYS_3,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,Mus musculus - House mouse,P166D,6,https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,1226528572,1226563618,2022-11-16 14:56:38.376000,3,F,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,166,1629,2304,im005_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,24,24,true,true,no_reward_late,2,true,0.05263157894736842,2,38,0.0,0,26,0.5641375196058946,true,true
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,3a34f9d9-5781-429d-91dc-ded04c395191,sub-636740/sub-636740_ses-20221116T225638.nwb,1694699762,2c375916aa1f935348d84adec3a1df90-26,022471dac8714a8b79a27d54034c0bebfa0386dcfb3dbea48016f6e25980a6ff,application/x-nwb,2024-06-08T04:42:45.693684-07:00,2026-08-25T22:33:04.087202+00:00,https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,session_nwb,636740,2022-11-16T22:56:38.376000Z,EPHYS_3,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,Mus musculus - House mouse,P166D,6,https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,1226528572,1226563618,2022-11-16 14:56:38.376000,3,F,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,166,1629,2304,im005_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,24,24,true,true,engaged_2_early,3,true,0.5849056603773585,31,53,0.13333333333333333,4,30,1.2678426227343058,true,true
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,3a34f9d9-5781-429d-91dc-ded04c395191,sub-636740/sub-636740_ses-20221116T225638.nwb,1694699762,2c375916aa1f935348d84adec3a1df90-26,022471dac8714a8b79a27d54034c0bebfa0386dcfb3dbea48016f6e25980a6ff,application/x-nwb,2024-06-08T04:42:45.693684-07:00,2026-08-25T22:33:04.087202+00:00,https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,session_nwb,636740,2022-11-16T22:56:38.376000Z,EPHYS_3,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,Mus musculus - House mouse,P166D,6,https://dandiarchive.s3.amazonaws.com/blobs/548/e95/548e9593-494c-49ca-9ff0-8285e38c3acd,1226528572,1226563618,2022-11-16 14:56:38.376000,3,F,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,166,1629,2304,im005_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,24,24,true,true,engaged_2_late,4,false,0.6176470588235294,21,34,0.0,0,21,2.290930340229373,true,true
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,dc50d29a-149e-46c6-9648-b1c36b82fc6f,sub-642504/sub-642504_ses-20230202T071036.nwb,1511249285,03244880d762f830c02558da41e82266-23,854e9955d6924d62cffa2fab02185fca08f9a0e976841078578b20ea044a11b2,application/x-nwb,2024-06-08T08:01:14.874136-07:00,2026-08-25T22:33:05.765905+00:00,https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,session_nwb,642504,2023-02-02T07:10:36.070000Z,EPHYS_3,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,Mus musculus - House mouse,P202D,6,https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,1244070169,1244098087,2023-02-01 23:10:36.070000,3,F,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,202,1682,1920,im005_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,18,18,true,true,engaged_1,1,true,0.9183673469387755,45,49,0.10714285714285714,3,28,2.5123012049929785,true,true
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,dc50d29a-149e-46c6-9648-b1c36b82fc6f,sub-642504/sub-642504_ses-20230202T071036.nwb,1511249285,03244880d762f830c02558da41e82266-23,854e9955d6924d62cffa2fab02185fca08f9a0e976841078578b20ea044a11b2,application/x-nwb,2024-06-08T08:01:14.874136-07:00,2026-08-25T22:33:05.765905+00:00,https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,session_nwb,642504,2023-02-02T07:10:36.070000Z,EPHYS_3,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,Mus musculus - House mouse,P202D,6,https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,1244070169,1244098087,2023-02-01 23:10:36.070000,3,F,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,202,1682,1920,im005_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,18,18,true,true,no_reward_late,2,true,0.10810810810810811,4,37,0.0,0,25,0.8869849867041661,true,true
001051,0.260825.2232,10.48324/dandi.001051/0.260825.2232,https://dandiarchive.s3.amazonaws.com/dandisets/001051/0.260825.2232/assets.jsonld,2026-09-07T03:05:27.689410+00:00,dc50d29a-149e-46c6-9648-b1c36b82fc6f,sub-642504/sub-642504_ses-20230202T071036.nwb,1511249285,03244880d762f830c02558da41e82266-23,854e9955d6924d62cffa2fab02185fca08f9a0e976841078578b20ea044a11b2,application/x-nwb,2024-06-08T08:01:14.874136-07:00,2026-08-25T22:33:05.765905+00:00,https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,session_nwb,642504,2023-02-02T07:10:36.070000Z,EPHYS_3,Female,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,Mus musculus - House mouse,P202D,6,https://dandiarchive.s3.amazonaws.com/blobs/559/41e/55941ebd-ef47-4d38-80af-0fabd499db6d,1244070169,1244098087,2023-02-01 23:10:36.070000,3,F,Sst-IRES-Cre/wt;Ai32(RCL-ChR2(H134R)_EYFP)/wt,DynamicGating,202,1682,1920,im005_r-1.0,true,/Users/benh/github/ai-dg-paper/results/cache/dynamic_gating_session_metadata.csv,18,18,true,true,engaged_2_early,3,true,0.8888888888888888,48,54,0.03225806451612903,1,31,2.86006459350778,true,true
